Code Article;Libellé famille article;Fournisseur;Désignation courte article;Prix de vente Ht tarif|;Prix de vente Ttc tarif|;Prix de vente Ht tarif|BYMAL;Prix de vente Ttc tarif|BYMAL;Prix de vente Ht tarif|N;Prix de vente Ttc tarif|N;Prix de vente Ht tarif|NPRO;Prix de vente Ttc tarif|NPRO;Prix de vente Ht tarif|PHAR;Prix de vente Ttc tarif|PHAR;Prix de vente Ht tarif|ROBIN;Prix de vente Ttc tarif|ROBIN;Prix de vente Ht tarif|TP;Prix de vente Ttc tarif|TP;Prix de vente Ht tarif|TROPI;Prix de vente Ttc tarif|TROPI;Date_MAJ
JETKMSERVIBLA;JETABLE;KEMON;KEMON PAQUET DE 100 SERVIETTES JETABLES BLANCHES;39,00;42,31;7,37;8,00;0,00;0,00;43,32;47,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETKMSERVINOI;JETABLE;KEMON;PAQUET DE 6 SERVIETTES KEMON MICROFIBRE NOIRE;29,00;31,46;0,00;0,00;0,00;0,00;33,18;36,00;0,00;0,00;0,00;0,00;38,71;42,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETKMVISIE050;JETABLE;KEMON;KEMON PAQUET DE 50 VISIERES DE PROTECTION JETABLE;22,50;24,41;0,00;0,00;14,75;16,00;16,59;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETLODISTRROL;JETABLE;DOULU;DRISTRIBUTEUR DE PAPIER TOILETTE LOTUS EN ROULEAU;20,99;22,77;0,00;0,00;0,00;0,00;23,30;25,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETLODISTRSOP;JETABLE;DOULU;DISTRIBUTEUR PAPIER SOPALIN TORK REFLEX;30,59;33,19;0,00;0,00;0,00;0,00;34,10;37,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETLODRAEXBLA;JETABLE;DOULU;DRAP D'EXAMEN BLANC LOTUS;7,83;8,50;0,00;0,00;0,00;0,00;8,76;9,50;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETLODRAEXBLE;JETABLE;DOULU;DRAP D'EXAMEN BLEU LOTUS;12,99;14,09;0,00;0,00;0,00;0,00;13,82;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETLOPASOPROL;JETABLE;DOULU;PAPIER ESSUYAGE INDUSTRIEL GAUFREE LOTUS 100M;4,99;5,41;0,00;0,00;0,00;0,00;5,54;6,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETLOPATOIROL;JETABLE;DOULU;PAPIER TOILETTE Mini SMARTONE Ref 472193;4,61;5,00;0,00;0,00;0,00;0,00;5,53;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETLOPATOLROL;JETABLE;DOULU;PAPIER TOILETTE T8 SMARTONE LOTUS 1150;8,52;9,25;0,00;0,00;0,00;0,00;5,16;5,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETLPCOLERNOI;JETABLE;LABOR01;LABOR PRO PAQUET DE 5 ROULEAUX DE COL CREPES NOIR;18,18;19,73;20,28;22,00;0,00;0,00;30,88;33,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETORSERVINOI;JETABLE;BYMBO01;L'OREAL SERVIETTE NOIRE mizzani;5,95;6,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETPSSERVI5X8;JETABLE;;Serviette 100% eponge 380gr/m2 coton 50x80cm;9,90;10,74;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLAPR-XL;JETABLE;SINEL;20 GANTS REUTILISABLE BLACK LATEX XL;14,85;16,11;0,00;0,00;0,00;0,00;16,50;17,90;0,00;0,00;0,00;0,00;24,88;27,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLAPRLAR;JETABLE;SINEL;20 GANTS REUTILISABLE BLACK LATEX L;14,85;16,11;0,00;0,00;0,00;0,00;16,50;17,90;0,00;0,00;0,00;0,00;24,88;27,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLAPRMOY;JETABLE;SINEL;20 GANTS REUTILISABLE BLACK LATEX M;14,85;16,11;0,00;0,00;0,00;0,00;16,50;17,90;0,00;0,00;0,00;0,00;24,88;27,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLAPRPET;JETABLE;SINEL;20 GANTS REUTILISABLE BLACK LATEX S;14,85;16,11;0,00;0,00;0,00;0,00;16,50;17,90;0,00;0,00;0,00;0,00;24,88;27,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLATXGRD;JETABLE;SINEL;BLACK LATEX GRAND BOITE DE 100 GANTS;17,85;19,37;0,00;0,00;0,00;0,00;19,82;21,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLATXMOY;JETABLE;SINEL;BLACK LATEX MOYEN BOITE DE 100 GANTS;17,85;19,37;0,00;0,00;0,00;0,00;19,82;21,50;0,00;0,00;0,00;0,00;23,04;25,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLATXPET;JETABLE;SINEL;BLACK LATEX PETIT BOITE DE 100 GANTS;32,26;35,00;0,00;0,00;0,00;0,00;35,95;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLNITGRD;JETABLE;SINEL;BLACK NITRILE GRAND BOITE DE 100 GANTS;14,19;15,40;0,00;0,00;0,00;0,00;15,67;17,00;0,00;0,00;0,00;0,00;23,04;25,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLNITMOY;JETABLE;SINEL;BLACK NITRILE MOYEN BOITE DE 100 GANTS;14,19;15,40;0,00;0,00;0,00;0,00;15,67;17,00;0,00;0,00;0,00;0,00;23,04;25,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSBLNITPET;JETABLE;SINEL;BLACK NITRILE PETIT BOITE DE 100 GANTS;14,19;15,40;0,00;0,00;0,00;0,00;15,67;17,00;0,00;0,00;0,00;0,00;23,04;25,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSCAPES020;JETABLE;SINEL;PAQUET DE 20 TABLIERS SIBEL JETABLES;7,50;8,14;0,00;0,00;0,00;0,00;8,29;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSCAPES100;JETABLE;SINEL;PAQUET DE 100 CAPES COURTES SIBEL JETABLES;17,85;19,37;0,00;0,00;0,00;0,00;19,82;21,50;0,00;0,00;0,00;0,00;27,65;30,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSCOLERROL;JETABLE;SINEL;PAQUET DE 5 ROULEAUX DE COL CREPES SIBEL;16,90;18,34;15,21;16,50;0,00;0,00;18,43;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSCOLWTROL;JETABLE;SINEL;5 ROULEAUX COL CREPES WATERPROOF;13,82;15,00;11,50;12,48;0,00;0,00;15,21;16,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSCOTON1KG;JETABLE;SINEL;PAQUET DE COTON SIBEL 1KG;20,90;22,68;18,89;20,49;0,00;0,00;23,50;25,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSHOUSP663;JETABLE;SINEL;100 HOUSSES de PROTECTION FAUTEUIL;17,90;19,42;0,00;0,00;0,00;0,00;19,82;21,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSLINGE100;JETABLE;SINEL;BOITE DE 100 LINGETTES DETACHANTES CLEAN ALL;10,05;10,90;0,00;0,00;0,00;0,00;11,15;12,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSSERBBNOI;JETABLE;SINEL;SERVIETTES BOB TUO NOIRES;12,44;13,50;11,20;12,15;0,00;0,00;13,82;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSSERVIBLA;JETABLE;SINEL;SERVIETTES JETABLES SIBEL BLANCHES;24,90;27,02;22,41;24,31;0,00;0,00;27,65;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETSSSERVINOI;JETABLE;SINEL;SERVIETTES JETABLES SIBEL NOIRES;27,56;29,90;25,81;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETXXBLAPRPET;JETABLE;AUTRE;20 GANTS REUTILISABLE BLACK LATEX PETIT;9,59;10,41;0,00;0,00;0,00;0,00;10,69;11,60;0,00;0,00;0,00;0,00;17,51;19,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETXXBONCHPLA;JETABLE;AUTRE;BONNET CHAUFFANT PLASTIQUE jetable;0,50;0,54;0,00;0,00;0,00;0,00;0,55;0,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETXXBONMEJET;JETABLE;AUTRE;BONNET a Meches JETABLE;5,95;6,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETXXBONMETRS;JETABLE;AUTRE;BONNET A MECHE JETABLE TRANSPARENT;3,95;4,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETXXLINGE030;JETABLE;AUTRE;PAQUET DE 30 LINGETTES ANTI BACTERIENNE;3,82;3,90;2,94;3,00;0,00;0,00;4,31;4,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETXXPEIGNNOI;JETABLE;AUTRE;PEIGNOIR NOIR;25,00;27,13;0,00;0,00;19,90;21,59;27,65;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETXXPRTLU010;JETABLE;AUTRE;10 FEUILLES PROTEGE LUNETTE JETABLE;15,90;17,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
JETXXSERVINOI;JETABLE;AUTRE;SERVIETTE NOIRE;5,95;6,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
KITPC;ACCESSOIRE;;KIT DE PEIGNE DE COUPE;9,00;9,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASCALISSA450;MASQUE;LABOR;CAPILLOR Masque Lissant 450 ml;9,90;10,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELARGAN250;MASQUE;ELGON;ELGON MASQUE ARGAN NUTRIENERGETICA 250 ML;10,30;11,18;0,00;0,00;0,00;0,00;11,52;12,50;0,00;0,00;0,00;0,00;19,35;21,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELARGAN500;MASQUE;ELGON;ELGON MASQUE ARGAN 500 ML;15,50;16,82;0,00;0,00;0,00;0,00;17,51;19,00;0,00;0,00;0,00;0,00;23,04;25,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELCFPH5500;MASQUE;ELGON;ELGON COLOR FIX Mask capillaire 500 ml;10,99;11,92;0,00;0,00;0,00;0,00;12,44;13,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELCREAM500;MASQUE;ELGON;ELGON CREAM REGENERANTE 500G;10,30;11,18;0,00;0,00;0,00;0,00;11,52;12,50;0,00;0,00;0,00;0,00;18,43;20,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELIBLON200;MASQUE;ELGON;ELGON I/BLONDE MASQUE DECO & BALAYAGE 200ml;9,30;10,09;0,00;0,00;0,00;0,00;10,60;11,50;0,00;0,00;0,00;0,00;17,51;19,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELIMGAB200;MASQUE;ELGON;ELGON IMAGEA MASQUE ABSOLUTE 200ml;15,50;16,82;0,00;0,00;0,00;0,00;17,51;19,00;0,00;0,00;0,00;0,00;24,88;27,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELIMGAB500;MASQUE;ELGON;ELGON IMAGEA MASQUE ABSOLUTE 500ml;32,40;35,15;0,00;0,00;0,00;0,00;35,95;39,00;0,00;0,00;0,00;0,00;41,47;45,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELPRIDI150;MASQUE;ELGON;ELGON PRIMARIA MASQUE DIAMANT 150 g;7,25;7,87;0,00;0,00;0,00;0,00;8,02;8,70;0,00;0,00;0,00;0,00;13,36;14,50;0,00;0,00;2026-07-30T14:11:33.595Z
MASELPRINU150;MASQUE;ELGON;ELGON PRIMARIA MASQUE SOYEUX NOURISSANT 150 g;7,25;7,87;0,00;0,00;0,00;0,00;8,02;8,70;0,00;0,00;0,00;0,00;13,36;14,50;0,00;0,00;2026-07-30T14:11:33.595Z
MASELPRIRL200;MASQUE;ELGON;ELGON PRIMARIA MASQUE DETENTE 200 ML;7,25;7,87;0,00;0,00;0,00;0,00;8,02;8,70;0,00;0,00;0,00;0,00;13,41;14,55;0,00;0,00;2026-07-30T14:11:33.595Z
MASELPRISU150;MASQUE;ELGON;ELGON PRIMARIA MASQUE SUBLIMANTE 150 g;7,25;7,87;0,00;0,00;0,00;0,00;8,02;8,70;0,00;0,00;0,00;0,00;13,36;14,50;0,00;0,00;2026-07-30T14:11:33.595Z
MASELPRPUR250;MASQUE;ELGON;ELGON PRIMARIA MASQUE ARGILE 250 ML Cheveux gras;9,30;10,09;0,00;0,00;0,00;0,00;10,32;11,20;0,00;0,00;0,00;0,00;16,59;18,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELREANI300;MASQUE;ELGON;ELGON RE-ANIMATION PACK 300 ml;8,50;9,22;0,00;0,00;0,00;0,00;9,68;10,50;0,00;0,00;0,00;0,00;15,67;17,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELREANI500;MASQUE;ELGON;ELGON RE-ANIMATION PACK 500 ml;11,99;13,01;0,00;0,00;0,00;0,00;13,36;14,50;0,00;0,00;0,00;0,00;21,20;23,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELRFBRI100;MASQUE;ELGON;ELGON REFIBRA MASQUE REPARATEUR CONCENTRE 100ML;8,30;9,01;0,00;0,00;0,00;0,00;9,22;10,00;0,00;0,00;0,00;0,00;15,21;16,50;0,00;0,00;2026-07-30T14:11:33.595Z
MASELRFBRI250;MASQUE;ELGON;ELGON MASQUE REFIBRA REPARATEUR 250 ML;9,90;10,74;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;16,59;18,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELRFBRI300;MASQUE;ELGON;ELGON REFIBRA MASQUE REPARATEUR CONCENTRE 300ML;14,50;15,73;0,00;0,00;0,00;0,00;16,13;17,50;0,00;0,00;0,00;0,00;26,73;29,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELRFBRI500;MASQUE;ELGON;ELGON MASQUE REFIBRA REPARATEUR 500 ML;23,04;25,00;0,00;0,00;0,00;0,00;25,81;28,00;0,00;0,00;0,00;0,00;33,18;36,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELSUBLI500;MASQUE;ELGON;ELGON MASQUE SUBLIMIA 500 ML;16,50;17,90;0,00;0,00;0,00;0,00;18,43;20,00;0,00;0,00;0,00;0,00;27,65;30,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELSUNCA100;MASQUE;ELGON;ELGON SUNCARE AFTERSUN SHINE MASK 100ml;4,61;5,00;0,00;0,00;0,00;0,00;5,16;5,60;0,00;0,00;0,00;0,00;9,22;10,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELYESCR250;MASQUE;ELGON;ELGON MASQUE YES CURLS NUTRI  250 ML;13,36;14,50;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;23,04;25,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELYESCR500;MASQUE;ELGON;ELGON MASQUE YES CURLS NUTRI  500ML;18,90;20,51;0,00;0,00;0,00;0,00;21,20;23,00;0,00;0,00;0,00;0,00;32,26;35,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELYESHY250;MASQUE;ELGON;ELGON MASQUE YES CURLS HYDRA 250 ML;12,60;13,67;0,00;0,00;0,00;0,00;14,29;15,50;0,00;0,00;0,00;0,00;23,04;25,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASELYESHY500;MASQUE;ELGON;ELGON MASQUE YES CURLS HYDRA 500 ML;18,90;20,51;0,00;0,00;0,00;0,00;21,20;23,00;0,00;0,00;0,00;0,00;32,26;35,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERAYURV250;MASQUE;ERAYB;ERAYBA Abh/ ayurvedic mask 250 ml;10,90;11,83;0,00;0,00;0,00;0,00;11,98;13,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERBIOME1LT;MASQUE;ERAYB;ERAYBA BIO MASK BIOme B10 1000ml;20,70;22,46;0,00;0,00;0,00;0,00;23,04;25,00;0,00;0,00;0,00;0,00;33,18;36,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERBIOME200;MASQUE;ERAYB;ERAYBA BIO MASK BIOme B10 200ml;9,40;10,20;0,00;0,00;0,00;0,00;10,60;11,50;0,00;0,00;0,00;0,00;17,51;19,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERBSSMT150;MASQUE;ERAYB;ERAYBA SMOOTHING Mask BIOsmooth BS10 150ml;8,53;9,25;0,00;0,00;0,00;0,00;9,68;10,50;0,00;0,00;0,00;0,00;16,59;18,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERBSSMT1LT;MASQUE;ERAYB;ERAYBA SMOOTHING Mask BIOsmooth BS10 1000 ML sans rincage;29,31;31,80;0,00;0,00;0,00;0,00;32,72;35,50;0,00;0,00;0,00;0,00;53,46;58,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERCOLCA1LT;MASQUE;ERAYB;ERAYBA Abh/ color care mask 1000 ml;27,65;30,00;0,00;0,00;0,00;0,00;30,88;33,50;0,00;0,00;0,00;0,00;47,93;52,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERCOLCA250;MASQUE;ERAYB;ERAYBA Abh/ color care mask 250ml;11,30;12,26;0,00;0,00;0,00;0,00;12,63;13,70;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERCURLS1LT;MASQUE;ERAYB;ERAYBA Abh/ curls mask 1L;27,99;30,37;0,00;0,00;0,00;0,00;31,34;34,00;0,00;0,00;0,00;0,00;47,93;52,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERCURLS250;MASQUE;ERAYB;ERAYBA Abh/ curls mask 250 ml;11,30;12,26;0,00;0,00;0,00;0,00;12,63;13,70;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERDETOX1LT;MASQUE;ERAYB;ERAYBA Abh/ detox refresh mask 1000 ml;25,81;28,00;0,00;0,00;0,00;0,00;28,57;31,00;0,00;0,00;0,00;0,00;46,08;50,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERDETOX250;MASQUE;ERAYB;ERAYBA Abh/ detox refresh mask 250 ml;10,90;11,83;0,00;0,00;0,00;0,00;11,98;13,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERG25CA200;MASQUE;ERAYB;ERAYBA G25 CALMING Mask 200 ml;8,10;8,79;0,00;0,00;0,00;0,00;9,22;10,00;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERKERAT150;MASQUE;ERAYB;ERAYBA HydraKer K10 Keratin Total Mask 150 ml 10 en 1;8,53;9,25;0,00;0,00;0,00;0,00;9,68;10,50;0,00;0,00;0,00;0,00;16,59;18,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERKERAT1LT;MASQUE;ERAYB;ERAYBA HydraKer K10 Keratin Total Mask 1LT;27,99;30,37;0,00;0,00;0,00;0,00;31,34;34,00;0,00;0,00;0,00;0,00;52,53;57,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERNUTRI1LT;MASQUE;ERAYB;ERAYBA Nutriactive N10 Collastin Mask 1000 ml;21,20;23,00;0,00;0,00;0,00;0,00;23,50;25,50;0,00;0,00;0,00;0,00;36,87;40,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERNUTRI250;MASQUE;ERAYB;ERAYBA Nutriactive N10 Collastin Mask 250 ml;10,05;10,90;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;18,43;20,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERNUTRI500;MASQUE;ERAYB;ERAYBA Nutriactive N10 Collastin Mask 500 ml;13,50;14,65;0,00;0,00;0,00;0,00;15,21;16,50;0,00;0,00;0,00;0,00;23,04;25,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERREPAI250;MASQUE;ERAYB;ERAYBA Abh/ repair mask 250 ml;11,30;12,26;0,00;0,00;0,00;0,00;12,63;13,70;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERSILVR1LT;MASQUE;ERAYB;ERAYBA Abh/ No-yellow mask 1LT;27,99;30,37;0,00;0,00;0,00;0,00;29,49;32,00;0,00;0,00;0,00;0,00;50,69;55,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERSILVR250;MASQUE;ERAYB;ERAYBA Abh/ silver no-yellow mask 250 ml;11,30;12,26;0,00;0,00;0,00;0,00;12,63;13,70;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERVOLUM250;MASQUE;ERAYB;ERAYBA Abh/ volume mask 250 ml;11,30;12,26;0,00;0,00;0,00;0,00;12,63;13,70;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASERZ10RV150;MASQUE;ERAYB;ERAYBA ZenActive Z10r Mask Fortifiant 150 ml;8,30;9,01;0,00;0,00;0,00;0,00;9,22;10,00;0,00;0,00;0,00;0,00;16,59;18,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASEVHYDRA300;MASQUE;BYMBO01;EVASHAIR MASQUE PROFOND 2 EN 1 300 ML;44,15;47,90;0,00;0,00;0,00;0,00;26,73;29,00;20,40;22,13;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASEVHYDRA500;MASQUE;BYMBO01;EVASHAIR MASQUE PROFOND 2 EN 1 500 ML;53,36;57,90;0,00;0,00;0,00;0,00;35,95;39,00;29,90;32,44;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKFCURLY1KG;MASQUE;;KERA FORM MASQUE DEFINISSEUR DE BOUCLES 1KG;22,03;23,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKFRICIN1KG;MASQUE;;KERA FORM MASQUE HUILE DE RICIN 1KG;22,03;23,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGABAIL500;MASQUE;SOVAD;KERAGOLD AB MASQUE AIL 500ML;10,05;10,90;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;18,25;19,80;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGACAML1LT;MASQUE;SOVAD;KERAGOLD AC MASQUE HUILE D'AMLA 1000ML;14,65;15,90;0,00;0,00;0,00;0,00;16,13;17,50;0,00;0,00;0,00;0,00;21,20;23,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGACAML500;MASQUE;SOVAD;KERAGOLD AC MASQUE HUILE D'AMLA 500ML;10,05;10,90;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;18,25;19,80;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGBCOCO1LT;MASQUE;SOVAD;KERAGOLD BC MASQUE HUILE DE COCO 1000ML;14,65;15,90;0,00;0,00;0,00;0,00;16,13;17,50;0,00;0,00;0,00;0,00;21,20;23,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGBCOCO500;MASQUE;SOVAD;KERAGOLD BC MASQUE NOURRISSANT HUILE DE COCO 500ML;10,05;10,90;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;18,25;19,80;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGBHPHY500;MASQUE;SOVAD;KERAGOLD BH MASQUE PHYTO CERAMID 500ML;10,05;10,90;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;0,00;0,00;18,25;19,80;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGBTXAB500;MASQUE;SOVAD;KERAGOLD MASQUE BOTOXINE AB 500ML;18,34;19,90;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;0,00;0,00;29,49;32,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGBTXBC500;MASQUE;SOVAD;KERAGOLD MASQUE BOTOXINE BC 500ML;18,34;19,90;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;0,00;0,00;29,49;32,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGBTXDD1LT;MASQUE;SOVAD;KERAGOLD MASQUE BOTOXINE DD 1000ML;36,77;39,90;0,00;0,00;0,00;0,00;40,55;44,00;0,00;0,00;0,00;0,00;55,30;60,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGBTXDD500;MASQUE;SOVAD;KERAGOLD MASQUE BOTOXINE DD 500ML;18,34;19,90;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;0,00;0,00;29,49;32,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGBTXXL1LT;MASQUE;SOVAD;KERAGOLD MASQUE BOTOXINE XL 1000ML;36,77;39,90;0,00;0,00;0,00;0,00;40,55;44,00;0,00;0,00;0,00;0,00;55,30;60,00;0,00;0,00;2026-07-30T14:11:33.595Z
MASKGBTXXL500;MASQUE;SOVAD;KERAGOLD MASQUE BOTOXINE XL 500ML;18,34;19,90;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;0,00;0,00;29,49;32,00;0,00;0,00;2026-07-30T14:11:33.595Z
